author,content,date,id,review_title
AskMyBuddy,"Hello Jude!Thank you for taking time to write a review and for 5 stars! We really appreciate it. Thank you so very much for your kind words about our support, it really makes our day.We encourage you to try out all the different skills, and to interact with Alexa daily, as this will really help you remember how to say commands, and will be a lot of fun too. For Ask My Buddy, the easiest command to remember is 'Alexa, Ask My Buddy to Send Help' and all contacts will be alerted.You may be interested to know about our Personalized Quick Reference cards that can be printed out. The Quick Reference will automatically add each Contact’s name with the command to say, and will show the login ID with a place to write a hint for the password. To get a personalized copy, go to www.AskMyBuddy.net, then LOGIN to the account. Tap on menu item CONTACTS, then scroll to the bottom of the Contacts page. Tap on 'Personalized for Amazon'. We recommend hanging this somewhere that it may be seen frequently, like a refrigerator, to help remember what to say when needed!I need anything, or just want to say hi, send us an email support@askmybuddy.netBest regards,The Ask My Buddy CrewAsk My Buddy is not a substitute for 911, but rather an additional tool, offering the security of knowing help is just a shout away. 'Alexa, Ask My Buddy to Send Help' Ask My Buddy is designed as a way to quickly reach your own Personal Alert ⨁ Network. Please ask your family, friends, a care giver, or a neighbor to be part of your network, and make a plan with them for what it means if you send them an alert. If you live in a community or building with private security, consider talking to them about being part of your network.  Download our 'Guide for Contacts' at the bottom of the www.AskMyBuddy.net Settings page and share with those on the contact list. Ask My Buddy",26 days ago,06ce34b3-07f2-41af-ae5b-0cd10f87cce3,An amazing free service
AskMyBuddy,"Hello!Thank you for the 5 stars, we really really appreciate it!Hint: To help you (and your mom once she has the dot) and your contacts stay familiar with Ask My Buddy, send an alert once a week!Also - every month in the newsletter we have a different 'Guest alert' to help our users stay in practice. You can even say, 'Alexa, Ask My Buddy to alert powerball.' She will pick some numbers for you, but more importantly, you can stay in practice in how to send an alert.Best regards,Ask My Buddy Crew",10 months ago,2630ec4a-32a4-4b95-bba1-13c57a8dfe41,Great a
AskMyBuddy,Thank you for such a compliment!,4 months ago,cdfcf850-4eca-46ee-add6-b098582141ff,This free app/service can save your life!!!
Larry S. Higginbotham,"Thank you for your response. Ask My Buddy's level of public service is beyond measure.In light of your notification regarding removal of the ""Messages"" section for newer members from your website, I have modified my review, so as not to confuse anyone new to Ask My Buddy (However im glad its still there for me). Again, thank you for a superior concept and application of common sense with full automation and low overhead costs. This is innovative American thinking at its finest and proof the American spirit still exists outside most people trying to get rich from  their ideas. People First!!!Thank You!,LSH",4 months ago,ed40e5d2-92fe-45d6-af1d-a1c17a68e11d,This free app/service can save your life!!!
AskMyBuddy,"Hello Larry!Thank you for taking time to write a 5 star review and for sharing some tips with other readers, we really really appreciate it!Thank you for being a long time user!  We can tell, because we removed the Messages option for new users some time ago!  As we removed the topic from our Help system too, if you would like any additional help with using this feature, please send an email to support@askmybuddy.net You may be interested to know about our Personalized Quick Reference cards that can be printed out. The Quick Reference will have the login ID, a place to write a hint for the password, and it will automatically add each Contact’s name with the command to say. To get a personalized copy, go to www.AskMyBuddy.net, then LOGIN to the account. Tap on menu item CONTACTS, then scroll to the bottom of the Contacts page. Tap on 'Personalized for Amazon'. We recommend hanging this somewhere that it may be seen frequently, like a refrigerator, to help remember what to say when needed!Best regards,The Ask My Buddy CrewAsk My Buddy is not a substitute for 911, but rather an additional tool, offering the security of knowing help is just a shout away. 'Alexa, Ask My Buddy to Send Help' Ask My Buddy is designed as a way to quickly reach your own Personal Alert ⨁ Network. Please ask your family, friends, a care giver, or a neighbor to be part of your network, and make a plan with them for what it means if you send them an alert. If you live in a community or building with private security, consider talking to them about being part of your network.",4 months ago,c65ac885-1206-4cdb-b559-aefdb3ec8acd,This free app/service can save your life!!!
AskMyBuddy,"Hello Beverly,Thank you for the 5 stars, we really really appreciate it!Honestly, we hope you never need to use us either, but we are glad to be here just in case.Hint: To help you and your contacts stay familiar with Ask My Buddy, send an alert once a week! Also - every month in the newsletter we have a different 'Guest alert' to help our users stay in practice.  You can even say, 'Alexa, Ask My Buddy to alert powerball.'  She will pick some numbers for you, but more importantly, you can stay in practice in how to send an alert.Best regards,Ask My Buddy Crew",10 months ago,9617ad1c-714d-4fba-be9f-9e277be451ae,Amazing!! Just try it. You won't be sorry.
AskMyBuddy,"Hello Dwight,Welcome aboard!Thank you for 5 stars! We really really appreciate it!  Thank you very much for your contribution, we are very grateful!!911 emergency services does not allow automated calls, thus Ask My Buddy cannot make this call for you.  Your telephone is associated with a physical address, which allows emergency services to locate you.  Ask My Buddy does not have your address.  Ask My Buddy is designed to contact your personal network of people who are able to assist you.  When your friends or family receive an alert, they will know to check on you, and if necessary, contact emergency services on your behalf.   This method allows you to get help, but also to avoid the costs of accidentally deploying emergency services to your home.  We do hope to provide additional services in the future!  You are right about spelling - for names that Alexa passes to us that do not have an exact spelling match in the Contacts list, we use the Levenshtein algorithm, however there are still several that will not have a match, so we're glad you changed the spelling for your Contact.  An easy way to check about name spelling is to say 'Alexa, spell Joni'.  However she spells it, is how she is going to pass it to us.Also, thanks for the feedback about contacting a primary for any reason.  We do have a 'Primary Contact' selection, but we have not released specific behaviors for it yet.  Be sure to remember, saying 'Alexa, Ask My Buddy to Send Help' will alert everyone!Best regards,Ask My Buddy Crew",1 year ago,3f0b7632-6e06-49f2-83c7-b4deff77ab71,Might save your life!
AskMyBuddy,"Hello Kristen,Thank you for the 5 stars, we really really appreciate it!We are happy to hear you have set up a Personal Alert ⨁ Network for your grandparents. We encourage them to send an alert at least once a week! This will help them, and their contacts stay familiar with Ask My Buddy. Check the monthly newsletter for the 'Guest alert' to help stay in practice with, too.If you ever need anything, please send email to support@askmybuddy.netHappy Holidays,The Ask My Buddy CrewAsk My Buddy is not a substitute for 911, but rather an additional tool, offering the security of knowing help is just a shout away. 'Alexa, Ask My Buddy to Send Help'",7 months ago,669c530b-b800-4192-8c6e-e616dda6d81a,Comfort knowing my grandparents have two of these devices so i set this up
AskMyBuddy,"Hello Linda,Thank you for the 5 stars, we really really appreciate it!Thank you also for your insight on the need for our service.  We are truly happy that we can help.Best regards,Ask My Buddy CrewHint: To help you and your contacts stay familiar with Ask My Buddy, send an alert once a week!",11 months ago,c2beff2b-463e-46dd-928a-f58714dc41d6,A True Public Service
AskMyBuddy,"Hello m!Thank you for your review and for 5 stars, we really really appreciate it!Thank you so much for sharing your story, and thank you very much for supporting the Ask My Buddy community with your donation.  We are very happy to know that we are able to provide such a service for you.  If you ever need any help, send us an email support@askmybuddy.netVery best regards,The Ask My Buddy CrewAsk My Buddy is not a substitute for 911, but rather an additional tool, offering the security of knowing help is just a shout away. 'Alexa, Ask My Buddy to Send Help' Ask My Buddy is designed as a way to quickly reach your own Personal Alert ⨁ Network. Please ask your family, friends, a care giver, or a neighbor to be part of your network, and make a plan with them for what it means if you send them an alert.  If you live in a community or building with private security, consider talking to them about being part of your network.",6 months ago,7435d493-ffe3-4769-b50d-a92d008c7d3e,This Could Save My Life
